Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Jagdish Chandra Gupta,Male,1940-08-27T00:00:00Z,Not Available,Not Available,1996-03-22T00:00:00Z,2002-08-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Uttar Pradesh,No,No,No
Jagdish Mishra,Male,Not Available,Not Available,Not Available,1996-03-22T00:00:00Z,2000-06-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Jahangir Munir,Male,1967-08-23T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2029-08-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,A.M.U Aligarh,1989,1990,Not Available,No,No,No
Janardan Sahai,Male,1947-11-16T00:00:00Z,West Bengal,Not Available,2001-04-24T00:00:00Z,2009-08-26T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Not Available,ALLAHABAD UNIVERSITY,1970,1970,Uttar Pradesh,No,No,No
Jaspreet Singh,Male,1971-08-29T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2033-08-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,Yes,Yes,No,Not Available,Lucknow University,Commerce,Lucknow University,1994,1994,Uttar Pradesh,No,No,No
Jayant Banerji,Male,1965-01-17T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2027-01-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,C.M.P. Degree College,1987,1989,Not Available,No,No,No
Jayashree Tiwari,Female,1951-12-13T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2013-12-12T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Joginder Singh Sidhu,Male,1937-01-30T00:00:00Z,Punjab,Not Available,1994-06-20T00:00:00Z,1999-01-30T00:00:00Z,No,No,Punjab and Haryana,Yes,Allahabad,1994-07-21T00:00:00Z,Rajasthan,1996-10-11T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1963,Not Available,No,No,No
Kailash Nath Ojha,Male,1946-10-03T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2008-10-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1967,Not Applicable,Not Applicable,No,No,No
Kailash Nath Sinha,Male,1945-10-01T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2007-09-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1965,Not Available,Not Available,No,No,No
Kaladhar Shahi,Male,Not Available,Not Available,Not Available,1997-02-03T00:00:00Z,2000-06-30T00:00:00Z,No,No,Allahabad,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Gorakhpur University,Not Available,Not Available,Not Available,No,No,Yes
Kalimullah Khan,Male,1953-01-05T00:00:00Z,Uttar Pradesh,Not Available,2011-09-05T00:00:00Z,2015-01-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Gorakhpur University,1975,1977,Uttar Pradesh,No,No,No
Kamal Kishore,Female,1943-03-09T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2005-03-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Banaras Hindu University,Arts,Allahabad University,1963,1964,Uttar Pradesh,No,Yes,No
Karuna Kant Misra,Male,1947-12-20T00:00:00Z,Uttar Pradesh,Not Available,2002-02-14T00:00:00Z,2009-12-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Allahabad University,Arts,GORAKHPUR UNIVERSITY,1971,1975,Uttar Pradesh,No,No,No
Karuna Nand Bajpayee,Male,1957-12-15T00:00:00Z,Uttar Pradesh,Not Available,2013-04-12T00:00:00Z,2019-12-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1985,Not Available,No,No,No
Karunesh Singh Pawar,Male,1971-05-19T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2033-05-18T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,Not Available,1996,Uttar Pradesh,No,No,No
Kashi Nath Pandey,Male,1949-12-20T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2011-12-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Kaushal Thaker,Male,2016-09-04T00:00:00Z,Uttar Pradesh,Not Available,2013-05-04T00:00:00Z,2023-09-03T00:00:00Z,No,No,Gujarat,Yes,Allahabad,2016-04-11T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Environment Law (phd),Gujarat University,1987,1987,Not Available,No,No,Yes
Kawaljeet Singh Rakhra,Male,1946-01-21T00:00:00Z,Uttar Pradesh,Not Available,2002-10-31T00:00:00Z,2008-01-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Agra University,SCIENCE,KANPUR UNIVERSITY,1967,Not Applicable,Not Applicable,No,No,No
Khem Karan,Male,1943-08-01T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2005-07-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Krishna Kumar,Male,1977-11-02T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2001-12-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Not Available,2001,Not Available,Not Available,No,No,No
Krishna Murari,Male,1958-07-09T00:00:00Z,Uttar Pradesh,Not Available,2004-01-07T00:00:00Z,2023-07-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2019-09-23T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1981,Not Available,No,No,No
Krishna Pratap Singh,Male,1957-08-07T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2019-08-06T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1979,1981,Not Available,No,No,No
Krishna Singh,Male,1956-07-10T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2018-07-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Meerut University,1981,Not Applicable,Not Applicable,No,No,No
Lakshmi Bihari,Male,1941-03-02T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2003-03-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Allahabad University,Science,Allahabad University,Not Available,1969,Uttar Pradesh,No,No,No
Laxmi Mohpatra,Female,1954-06-10T00:00:00Z,Orissa,Not Available,1999-09-16T00:00:00Z,2016-06-09T00:00:00Z,No,No,Orissa,Yes,Allahabad,2012-10-17T00:00:00Z,Manipur,2013-10-21T00:00:00Z,Not Applicable,Not Applicable,Yes,Manipur,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,MS Law College,1977,1978,Orissa,No,No,No
Mahboob Ali,Male,1956-11-11T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2018-11-10T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1980,Not Applicable,Not Applicable,No,No,No
Mahendra Dayal,Male,1956-10-27T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2018-10-26T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1978,1980,Uttar Pradesh,No,No,No
Mahendra Pratap Singh,Male,1943-01-03T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2005-01-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Agra University,Science,Gorakhpur University,1965,Not Applicable,Not Applicable,No,Yes,No
Mahesh Chandra Tripathi,Male,1966-06-21T00:00:00Z,Not Available,Not Available,2013-09-27T00:00:00Z,2028-06-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Lucknow University,1990,1992,Uttar Pradesh,No,No,No
Mahesh Jain,Male,1944-10-18T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2006-10-17T00:00:00Z,No,No,Allahabad,Yes,Uttarakhand,2000-11-01T00:00:00Z,Allahabad,2001-11-09T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,Not Available,Not Available,1966,Not Applicable,Not Applicable,No,Yes,Yes
Maithali Saran,Male,1949-06-12T00:00:00Z,Not Available,Not Available,1994-09-27T00:00:00Z,2001-06-11T00:00:00Z,No,No,Madhya Pradesh,Yes,Andra Pradesh,1994-10-06T00:00:00Z,Allahabad,1996-04-02T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Science,Aligarh Muslim University,1960,Not Available,Not Available,No,Yes,Yes
Manish Kumar,Male,1970-09-16T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2032-09-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,Yes,No,Not Available,Lucknow University,Arts,Delhi University,Not Available,1995,Not Available,No,No,No
Manish Mathur,Male,1972-06-09T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2034-06-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,1996,1996,Not Available,No,No,No
Manju Rani Chauhan,Female,1966-08-29T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2028-08-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1995,1995,Uttar Pradesh,No,No,No
Manoj Kumar Gupta,Male,1964-10-09T00:00:00Z,Not Available,Not Available,2013-04-12T00:00:00Z,2026-10-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1987,1987,Uttar Pradesh,No,No,No
Manoj Misra,Male,1965-06-02T00:00:00Z,Not Available,Not Available,2011-11-21T00:00:00Z,2027-06-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1988,1988,Uttar Pradesh,No,No,No
Mithlesh Chaudhary,Male,1946-10-06T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2008-10-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Agra University,Arts,ALIGARH UNIVERSITY,1968,Not Applicable,Not Applicable,No,Yes,No
Mohammad Aslam,Male,1961-01-15T00:00:00Z,Not Available,Not Available,2021-03-25T00:00:00Z,2023-01-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Mohammad Tahir,Male,1954-12-06T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2016-12-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Meerut University,1977,1977,Uttar Pradesh,No,No,No
Mohammed Asghar Khan,Male,1943-12-01T00:00:00Z,Not Available,Not Available,1999-03-26T00:00:00Z,2005-11-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Mohan Lal Singhal,Male,1938-07-10T00:00:00Z,Not Available,Not Available,1997-02-03T00:00:00Z,2000-07-09T00:00:00Z,No,No,Allahabad,Yes,Gauhati,2000-07-10T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Mukhtar Ahmad,Male,1956-10-04T00:00:00Z,Uttar Pradesh,Not Available,2002-12-21T00:00:00Z,2007-06-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1982,Not Applicable,Not Applicable,No,No,No
Mukteshwar Prasad,Male,1945-07-01T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2008-07-26T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Allahabad University,SCIENCE,LUCKNOW UNIVERSITY,1968,Not Applicable,Not Applicable,No,No,No
Muneendra Kumar Mittal,Male,1946-07-27T00:00:00Z,Uttar Pradesh,Not Available,2007-07-05T00:00:00Z,2022-09-12T00:00:00Z,No,No,Rajasthan,Yes,Allahabad,2019-03-15T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,1968,1983,Not Available,No,Yes,No
Munishwar Nath Bhandari,Male,1960-09-13T00:00:00Z,Not Available,Not Available,2012-04-17T00:00:00Z,2013-12-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1979,Uttar Pradesh,No,No,No
Mushaffey Ahmad,Male,1952-01-01T00:00:00Z,Uttar Pradesh,Not Available,2009-04-13T00:00:00Z,2021-12-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Rohilkhand University,1978,1986,Uttar Pradesh,No,No,No
Naheed Moonis,Female,1959-12-08T00:00:00Z,Not Available,Not Available,2002-07-05T00:00:00Z,2006-02-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1983,Not Applicable,Not Applicable,No,No,No
Narayan Shukla,Male,1958-07-18T00:00:00Z,Uttar Pradesh,Not Available,2005-10-05T00:00:00Z,2020-07-17T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1983,1983,Not Available,No,No,No
Narendra Gupta,Male,1936-10-22T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2002-06-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Narendra Kumar Johari,Male,1962-10-20T00:00:00Z,Not Available,Not Available,1995-03-15T00:00:00Z,1998-10-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1985,Not Applicable,Not Applicable,No,No,No
Narendra Mehrotra,Male,1944-03-01T00:00:00Z,Uttar Pradesh,Not Available,2018-11-22T00:00:00Z,2024-10-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Lucknow University,Arts,LUCKNOW UNIVERSITY,1966,Not Applicable,Not Applicable,No,Yes,No
Naseemuddin,Male,1940-06-06T00:00:00Z,Not Available,Not Available,2021-03-25T00:00:00Z,2021-12-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Commerce,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Naveen Srivastava,Male,1959-12-20T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2026-07-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Banaras Hindu University,1982 ,1988,Uttar Pradesh,No,No,No
Neeraj Tiwari,Male,1964-07-09T00:00:00Z,Uttar Pradesh,Not Available,1994-02-01T00:00:00Z,1997-04-10T00:00:00Z,No,No,Allahabad,Yes,Patna,1994-02-21T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Allahabad University,1995,Not Available,Not Available,No,Yes,No
