Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Suresh Kantilal Shah,Male,1945-05-11T00:00:00Z,Not Available,Not Available,1999-09-27T00:00:00Z,2007-05-11T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1969,Maharashtra & Goa,No,No,No
Surinder Singh Nijjar,Male,1949-06-07T00:00:00Z,Punjab,Not Available,1996-06-08T00:00:00Z,2011-06-07T00:00:00Z,No,No,Punjab and Haryana,Yes,Bombay,1996-04-26T00:00:00Z,Punjab and Haryana,2000-08-07T00:00:00Z,Not Applicable,Not Applicable,Yes,Calcutta,Not Applicable,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,England,Not Available,Not Available,University of London,1972,1977,Punjab & Haryana,Yes,No,No
SWAPNA JOSHI,Female,1959-08-26T00:00:00Z,Not Available,Not Available,2016-03-28T00:00:00Z,2021-08-25T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,"Saraswatibai Mahila Vidyalaya, Gondia; D.B. Science College, Gondia; N.M.D. College, Gondia.",Not Available,Commerce,Not Available,Not Available,1981,Not Available,No,No,No
TK Chandra Shekhara Das,Male,1939-07-28T00:00:00Z,Not Available,Not Available,1994-07-06T00:00:00Z,2001-07-28T00:00:00Z,No,No,Kerala,Yes,Bombay,1994-08-05T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1969,Kerala,No,No,No
UJJAL BHUYAN,Male,1964-08-02T00:00:00Z,Assam,Not Available,2011-10-17T00:00:00Z,2026-08-01T00:00:00Z,No,No,Gauhati,Yes,Bombay,2019-10-03T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Don Bosco High School,"Kirori Mal College, Delhi",Arts,"Government Law College, Guwahati",Not Available,1991,"Assam, Nagaland, Meghalaya, Manipur, Tripura, Mizoram and Arunachal Pradesh",No,No,Yes
V. G. BISHT,Male,1960-07-19T00:00:00Z,Maharashtra,Not Available,2019-12-05T00:00:00Z,2022-07-18T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Nagpur University,Science,Not Available,Not Available,1985,Not Available,No,No,No
V. G. JOSHI,Male,1962-11-14T00:00:00Z,Maharashtra,Not Available,2018-10-11T00:00:00Z,2024-11-13T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Shivaji University, Kolhapur",Arts,"D.A.V. Law College, Solapur",Not Available,1986,Not Available,No,No,No
V. V. KANKANWADI,Female,1964-06-24T00:00:00Z,Karnataka,Not Available,2017-06-05T00:00:00Z,2026-06-23T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"People's College, Nanded",Science,"Ismailsaheb Mulla Law Collecte, Satara",Not Available,1987,Not Available,No,No,No
V.C.DAGA,Male,1949-02-18T00:00:00Z,Not Available,Not Available,1999-12-13T00:00:00Z,2011-02-18T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Maharashtra & Goa,No,Yes,No
V.K. JADHAV,Male,1960-05-17T00:00:00Z,Maharashtra,Not Available,2014-03-03T00:00:00Z,2022-05-16T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,"Balbhim College, Beed",Commerce,"M.P. Law College, Aurangabad",Not Available,1982,Not Available,No,No,No
V.M. DESHPANDE,Male,1960-05-19T00:00:00Z,Maharashtra,Not Available,2014-01-06T00:00:00Z,2022-05-18T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,Yes,Yes,No,No,Yes,No,No,No,Yes,"Aided School, Buldhana","Hislop College, Nagpur",Commerce,"University College of Law, Nagpur",1983,1983,Not Available,No,No,No
V.R.KINGAONKAR,Male,1949-01-31T00:00:00Z,Not Available,Not Available,2006-02-27T00:00:00Z,2011-01-30T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,"Sarwasti Bhuvan, Jalna",R.B.Bagadia &R. Bezanji,Science,"M.P. Law College, Aurangabad",Not Available,1971,Maharashtra & Goa,No,No,Yes
Vijay Ganesh Munshi,Male,1945-05-11T00:00:00Z,Not Available,Not Available,2002-11-20T00:00:00Z,2007-05-11T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1972,Maharashtra & Goa,No,No,No
Vishnu Sahai,Male,1942-12-30T00:00:00Z,Not Available,Not Available,1994-02-01T00:00:00Z,2004-12-30T00:00:00Z,No,No,Allahabad,Yes,Bombay,1994-02-21T00:00:00Z,Allahabad,2002-04-08T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Uttar Pradesh,No,No,No
Vishwanth Gopal Palshikar,Male,1945-01-07T00:00:00Z,Not Available,Not Available,1994-01-20T00:00:00Z,2007-01-07T00:00:00Z,No,No,Bombay,Yes,Rajasthan,1994-02-14T00:00:00Z,Bombay,2001-06-01T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Maharashtra & Goa,No,No,No
VR DATAR,Male,1937-03-02T00:00:00Z,Not Available,Not Available,1995-12-05T00:00:00Z,1999-03-02T00:00:00Z,No,No,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1962,Maharashtra & Goa,No,No,No
Yogendra Shriniwas Jahagirdar,Male,1954-06-16T00:00:00Z,Not Available,Not Available,1997-05-10T00:00:00Z,Not Available,Not Available,Not Available,Bombay,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Nagpur University,Science,Pune University,1977,1977,Maharashtra & Goa,No,No,No
