Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Vivek Agarwal,Male,1967-06-28T00:00:00Z,Uttar Pradesh,Kasganj,Not Available,Not Available,Not Available,Not Available,Madhya Pradesh,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vandana Kasrekar,Female,1960-07-10T00:00:00Z,Madhya Pradesh,Indore,2014-10-25T00:00:00Z,2020-12-13T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1988,Madhya Pradesh,No,No,Yes
Ved Prakash Sharma,Male,1956-01-02T00:00:00Z,Uttar Pradesh,Agra,2016-04-07T00:00:00Z,2018-01-01T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Vijay Kumar Shukla,Male,1964-06-28T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2026-06-27T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1987,Madhya Pradesh,No,No,No
Vimla Jain,Female,1952-06-11T00:00:00Z,Not Available,Not Available,2010-09-13T00:00:00Z,2014-06-11T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,Yes,No
Virender Singh,Male,1961-04-15T00:00:00Z,Not Available,Not Available,2016-10-13T00:00:00Z,2023-04-14T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Vishal Dhagat,Male,1969-12-14T00:00:00Z,Assam,Dibrugarh,2019-05-27T00:00:00Z,2031-12-13T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"Venkateswara College, Delhi University",Arts (Honours),Hari Singh Gour University Sagar,Not Available,1999,Madhya Pradesh,No,No,No
Vishal Mishra,Male,1974-07-17T00:00:00Z,Not Available,Not Available,2019-05-27T00:00:00Z,2036-07-16T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,2000,Madhya Pradesh,No,No,No
Vishnu Deo Narayan,Male,1943-08-13T00:00:00Z,Not Available,Not Available,2002-01-28T00:00:00Z,2005-08-13T00:00:00Z,No,No,Jharkhand,Yes,Madhya Pradesh,2004-12-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Vishnu Chauhan,Male,1959-03-15T00:00:00Z,Not Available,Not Available,2018-11-19T00:00:00Z,2021-03-14T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1984,Madhya Pradesh,No,No,No
Vivek Agarwal,Male,1967-06-28T00:00:00Z,Uttar Pradesh,Kasganj,2016-04-07T00:00:00Z,2029-06-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-10-16T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1992,Madhya Pradesh,No,No,No
Vivek Rusia,Male,1969-08-02T00:00:00Z,Madhya Pradesh,Jabalpur,2016-04-07T00:00:00Z,2031-08-01T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,Yes,Not Available,Not Available,Science,Not Available,Not Available,1992,Madhya Pradesh,No,No,No
