Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Sangeeta K. Vishen,Female,1969-12-30T00:00:00Z,Gujarat,Mahudha,2019-03-05T00:00:00Z,2031-12-29T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,"Firdaus Amrut School, Ahmedabad","Gujarat University, Ahmedabad",Commerce,"Gujarat University, Ahmedabad",1994,1994,Gujarat,No,No,No
Shailesh Ramanlal Brahmbhatt,Male,1958-02-21T00:00:00Z,Gujarat,Amreli,2004-10-08T00:00:00Z,2020-02-20T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,St. Xaviers' High School,"Government Art and Commerce College, Gandhingar",Not Available,Sir L.A. Shah Law College & M.N. Law College.,Not Available,1984,Gujarat,No,No,No
Sharad Shah,Male,1943-12-10T00:00:00Z,Not Available,Not Available,1990-11-22T00:00:00Z,1997-11-26T00:00:00Z,Yes,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Gujarat,No,No,No
Sharad Sudhalkar,Male,1939-11-22T00:00:00Z,Not Available,Not Available,1994-10-12T00:00:00Z,2001-11-22T00:00:00Z,No,No,Gujarat,Yes,Punjab and Haryana,1994-11-01T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Sharadkumar Dave,Male,1948-01-15T00:00:00Z,Not Available,Not Available,2001-03-30T00:00:00Z,2010-01-15T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,"M. S. University, Vadodara",Arts,"Sir L. A. Shah Law College, Ahmedabad",Not Available,1973,Gujarat,No,No,Yes
Shiv Kishor Keshote,Male,1944-01-01T00:00:00Z,Not Available,Not Available,1994-01-31T00:00:00Z,2006-01-31T00:00:00Z,No,No,Rajasthan,Yes,Gujarat,1994-12-13T00:00:00Z,Rajasthan,2001-05-27T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Rajasthan,No,No,No
Sugnya Bhatt,Female,1941-04-25T00:00:00Z,Not Available,Not Available,1994-10-17T00:00:00Z,1995-01-02T00:00:00Z,No,No,Gujarat,Yes,Kerala,1994-11-04T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Gujarat,No,No,No
Suhrud Deoprasad Dave,Male,1937-10-01T00:00:00Z,Not Available,Not Available,1990-07-21T00:00:00Z,1999-10-01T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Suman Dattaram Pandit,Male,1936-10-06T00:00:00Z,Not Available,Not Available,1994-04-20T00:00:00Z,1998-09-02T00:00:00Z,No,Yes,Bombay,Yes,Delhi,1994-11-01T00:00:00Z,Gujarat,1996-04-20T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Maharashtra,No,No,No
Suresh Soni,Male,1936-12-09T00:00:00Z,Not Available,Not Available,1990-07-18T00:00:00Z,1998-11-25T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Gujarat,No,No,No
Susantha Chatterjee,Male,1937-04-02T00:00:00Z,Not Available,Not Available,1986-01-17T00:00:00Z,1999-04-01T00:00:00Z,No,No,Calcutta,Yes,Gujarat,1994-04-28T00:00:00Z,Orissa,1994-12-22T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1961,West Bengal,No,No,No
Umesh Amritlal Trivedi,Male,1963-10-07T00:00:00Z,Gujarat,Vadodara,2018-10-22T00:00:00Z,2025-10-06T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"M.N.College, Visnagar",Not Available,Navgujarat Law College,1988,1988,Gujarat,No,No,No
Vijay Manohar Sahai,Male,1953-08-13T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2015-08-12T00:00:00Z,No,No,Allahabad,Yes,Gujarat,2010-10-28T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Not Available,Not Available,University of Allahabad,1975,1976,Uttar Pradesh,No,No,No
V. P. Patel,Male,1958-06-01T00:00:00Z,Gujarat,Asjol,2019-01-16T00:00:00Z,2020-05-31T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Biochemistry,Not Available,Not Available,1987,Gujarat,No,Yes,Yes
Vaibhavi Nanavati,Female,1970-11-15T00:00:00Z,Gujarat,Surat,2020-10-04T00:00:00Z,2032-11-14T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,Yes,No,No,Not Available,"St. Xaviers College, Ahmedabad",Arts,"Sir L.A. Shah Law College, Ahmedabad",1995,1995,Gujarat,No,No,No
Vikram Nath,Male,1962-09-24T00:00:00Z,Uttar Pradesh,Kaushambi,2004-09-24T00:00:00Z,2024-09-23T00:00:00Z,No,No,Allahabad,Yes,Gujarat,2019-09-10T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Science,Not Available,1986,1987,Uttar Pradesh,No,No,No
Vineet Kothari,Male,1959-09-02T00:00:00Z,Rajasthan,Jodhpur,2005-06-13T00:00:00Z,2021-11-01T00:00:00Z,No,No,Rajasthan,Yes,Karnataka,2016-04-18T00:00:00Z,Madras,2018-09-23T00:00:00Z,Gujarat,2021-01-04T00:00:00Z,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Commerce,Not Available,1981,1984,Rajasthan,No,No,Yes
Vinubhai Hirabhai Bhairavia,Male,1936-09-17T00:00:00Z,Not Available,Not Available,1989-03-14T00:00:00Z,1998-09-17T00:00:00Z,No,No,Gujarat,Yes,Bombay,1994-06-24T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1968,Gujarat,No,No,No
Vipul Pancholi,Male,1968-05-28T00:00:00Z,Gujarat,Ahmedabad,2014-10-01T00:00:00Z,2030-05-27T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"St. Xaviers' College, Ahmedabad",Science,"Sir L.A. Shah Law College, Ahmedabad",Not Available,1991,Gujarat,No,No,Yes
Vireshkumar Mayani,Male,1958-06-01T00:00:00Z,Gujarat,Dhari,2018-10-22T00:00:00Z,2020-05-31T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,Not Available,"H. A. College of Commerce, Ahmedabad",Commerce,"Sir L.A. Shah Law College, Ahmedabad",Not Available,1984,Gujarat,No,No,No
Yad Ram Meena,Male,1946-07-01T00:00:00Z,Not Available,Not Available,1990-07-20T00:00:00Z,2008-06-30T00:00:00Z,No,No,Rajasthan,Yes,Calcutta,1997-12-01T00:00:00Z,Rajasthan,2001-10-01T00:00:00Z,Not Applicable,NA,Yes,Gujarat,Not Applicable,Not Applicable,No,NA,Bar,Yes,Yes,No,Yes,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Gujarat,No,No,No
Yogin Balvant Bhatt,Male,1940-12-29T00:00:00Z,Not Available,Not Available,1990-11-22T00:00:00Z,2002-12-29T00:00:00Z,No,No,Gujarat,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Poona University,Science,Not Available,1963,1964,Gujarat,No,No,No
