Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
S. Sujatha,Female,1960-05-20T00:00:00Z,Not Available,Not Available,2015-01-02T00:00:00Z,2025-05-20T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"Sree Jagadguru Renukacharya College 
of Law, Bangalore",Not Available,Not Available,Karnataka,No,No,No
S. Venkataraman,Male,1935-05-10T00:00:00Z,Not Available,Not Available,1993-02-22T00:00:00Z,1997-05-11T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Central College,Not Available,"Government Law College, Bangalore",Not Available,1955,Not Available,No,No,No
S. B. Majage,Male,1943-03-20T00:00:00Z,Not Available,Not Available,2002-04-18T00:00:00Z,2005-03-21T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Osmania University,Not Available,1966,Not Available,No,No,No
S. M. Mallikarjunagouda,Male,1958-05-05T00:00:00Z,Karnataka,Not Available,2003-05-12T00:00:00Z,2020-05-04T00:00:00Z,No,No,Karnataka,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1980,Karnataka,No,No,No
Sunkenahalli Satyanarayana,Male,1964-04-01T00:00:00Z,Not Available,Not Available,2008-06-02T00:00:00Z,2021-01-14T00:00:00Z,No,No,Karnataka,Yes,Punjab and Haryana,2020-03-27T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Commerce,Not Available,Not Available,1983,Karnataka,No,No,No
S. R. Bannurmath,Male,1948-01-23T00:00:00Z,Not Available,Not Available,1997-06-11T00:00:00Z,2010-01-24T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1973,Karnataka,No,No,No
S. R. Krishna Kumar,Male,1970-05-07T00:00:00Z,Not Available,Not Available,2019-09-23T00:00:00Z,2032-09-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"University Law College, Bangalore",Not Available,1992,Karnataka,No,No,No
Subray Nayak,Male,1945-01-01T00:00:00Z,Not Available,Not Available,1994-02-25T00:00:00Z,2007-01-02T00:00:00Z,No,No,Karnataka,Yes,Andhra Pradesh,1994-03-21T00:00:00Z,Karnataka,2003-01-01T00:00:00Z,Not Applicable,NA,Yes,Chhattisgarh,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Bangalore University,Not Available,Not Available,Not Available,No,No,Yes
S. R. Venkatesha Murthy,Male,1938-09-27T00:00:00Z,Not Available,Not Available,1997-01-01T00:00:00Z,2000-09-28T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,"St. Joseph's College, 
Bangalore",Not Available,"Sharada Vilas Law Colege, Mysore",Not Available,Not Applicable,Not Applicable,No,No,Yes
Sachin Magadum,Male,1972-05-05T00:00:00Z,Not Available,Not Available,2019-09-23T00:00:00Z,2034-09-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"R.L. Law College, Belagavi",Not Available,1998,Karnataka,No,No,No
Satish Chandra Sharma,Male,1961-11-30T00:00:00Z,Madhya Pradesh,Bhopal,2008-01-18T00:00:00Z,2023-11-30T00:00:00Z,No,No,Madhya Pradesh,Yes,Karnataka,2021-01-04T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,"Central School, Jabalpur","Dr. Hari Singh Gour 
University, Sagar",Science,"Dr. Hari Singh Gour University, Sagar",1984,1984,Madhya Pradesh,No,No,No
Savanur Vishwajith Shetty,Male,1967-05-19T00:00:00Z,Not Available,Not Available,2020-04-28T00:00:00Z,2029-05-18T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Shankar Ganapathi Pandit,Male,1965-11-16T00:00:00Z,Not Available,Not Available,2018-02-14T00:00:00Z,2026-11-15T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Karnataka,No,No,No
Shivashankar Amarannavar,Male,1970-07-20T00:00:00Z,Not Available,Not Available,2020-05-04T00:00:00Z,2032-05-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Commerce,"Kamataka University, Dharwad",Not Available,1994,Karnataka,No,No,Yes
Siddappa Sunil Dutt Yadav,Male,1972-08-03T00:00:00Z,Not Available,Not Available,2018-02-14T00:00:00Z,2034-08-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Karnataka,No,No,No
Sreenivas Kumar,Male,1963-06-16T00:00:00Z,Not Available,Not Available,2016-11-14T00:00:00Z,2025-06-16T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1987,Karnataka,No,No,No
Suraj Govindaraj,Male,1973-05-14T00:00:00Z,Not Available,Not Available,2019-09-23T00:00:00Z,2035-09-22T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"National Law School of India University, 
Bangalore",Not Available,1995,Karnataka,No,No,No
T. Jayaram Chouta,Male,1937-08-07T00:00:00Z,Not Available,Not Available,1994-02-25T00:00:00Z,1999-08-08T00:00:00Z,No,No,Karnataka,Yes,Madras,1994-03-18T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,"Government Law College, Bangalore",Not Available,1964,Karnataka,No,No,No
T. N. Vallinayagam,Male,1939-05-17T00:00:00Z,Not Available,Not Available,1997-02-20T00:00:00Z,2001-05-18T00:00:00Z,No,No,Madras,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Madras Law College,Not Available,1961,Tamil Nadu,No,No,No
Tirath Singh Thakur,Male,1952-01-04T00:00:00Z,Jammu & Kashmir,Ramban,1994-02-16T00:00:00Z,2017-01-03T00:00:00Z,No,No,J & K and Ladakh,Yes,Karnataka,1994-03-01T00:00:00Z,Delhi,2004-07-01T00:00:00Z,Not Applicable,NA,Yes,Punjab and Haryana,Not Applicable,Not Applicable,Yes,2009-11-17T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,Yes,Not Available,"Govt. Gandhi Memorial 
Science College",Science,"Jammu University, Department of Law",Not Available,1972,Jammu & Kashmir,No,No,No
Venkate Gopala Gowda,Male,1951-10-06T00:00:00Z,Karnataka,Peddur,1997-06-11T00:00:00Z,2013-10-07T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Yes,Orissa,Not Applicable,Not Applicable,Yes,2012-12-24T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,"First Grade College, Chintamani",Science,"SJRLC, Bangalore",1975,1975,Karnataka,No,No,No
V. Suri Appa Rao,Male,1952-07-01T00:00:00Z,Andhra Pradesh,Nagulapalli Village,2011-04-20T00:00:00Z,2014-07-02T00:00:00Z,No,No,Andhra Pradesh,Yes,Karnataka,2013-11-09T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Andhra University,1976,Not Applicable,Not Applicable,No,No,No
V. G. Sabhahit,Male,1955-11-26T00:00:00Z,Not Available,Not Available,2000-02-21T00:00:00Z,2017-11-27T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1979,Karnataka,No,No,No
Mohan Kumar,Male,1940-06-07T00:00:00Z,Not Available,Not Available,1994-01-17T00:00:00Z,2002-06-08T00:00:00Z,No,No,Kerala,Yes,Karnataka,2001-06-01T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Kerala,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1962,Kerala,No,No,No
Vasudevan Jagannathan,Male,1950-09-09T00:00:00Z,Not Available,Not Available,2005-03-07T00:00:00Z,2012-09-10T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1982,Karnataka,No,No,No
Vedavyasachar Srishananda,Male,1966-03-29T00:00:00Z,Not Available,Not Available,2020-05-04T00:00:00Z,2028-05-03T00:00:00Z,No,No,Karnataka,Not Available,Not Available,NA,Not Available,NA,Not Available,NA,Not Available,Not Available,Not Available,Not Available,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Vineet Kothari,Male,1959-09-02T00:00:00Z,Not Available,Not Available,2016-04-18T00:00:00Z,2021-09-03T00:00:00Z,No,No,Karnataka,Yes,Madras,2018-11-23T00:00:00Z,Gujarat,2021-01-04T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Jodhpur University,Commerce,Not Available,1981,1984,Rajasthan,No,No,Yes
Vineet Saran,Male,1957-05-11T00:00:00Z,Not Available,Not Available,2015-02-16T00:00:00Z,2019-05-12T00:00:00Z,No,No,Allahabad,Yes,Karnataka,2015-02-16T00:00:00Z,Not Available,NA,Not Available,NA,Yes,Orissa,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Allahabad University,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
