Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Mamidana Jagannadha Rao,Male,1935-12-02T00:00:00Z,Andhra Pradesh,Rajahmundry,1982-09-29T00:00:00Z,2000-12-01T00:00:00Z,No,No,Andhra Pradesh (Hyderabad),No,NA,NA,NA,NA,NA,NA,Yes,Kerala,Delhi,NA,Yes,1997-03-21T00:00:00Z,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,Science,NA,NA,1960,NA,No,No,No
Ramesh Chandra Lahoti,Male,1940-11-01T00:00:00Z,NA,NA,1988-05-03T00:00:00Z,2005-10-31T00:00:00Z,No,No,Madhya Pradesh,Yes,Delhi,1994-02-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,Yes,1988-12-09T00:00:00Z,Bar,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Commerce,NA,NA,1962,Madhya Pradesh,No,No,No
Konethota Shivshankar Bhat,Male,1933-03-12T00:00:00Z,NA,NA,1987-03-06T00:00:00Z,1995-03-11T00:00:00Z,No,No,Karnataka,Yes,Delhi,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",Yes,No,No,No,Yes,NA,NA,Arts,Madras Law College (Madras University),NA,1958,NA,No,No,No
Arun Madan,Male,1945-04-07T00:00:00Z,NA,NA,1993-03-03T00:00:00Z,2003-03-21T00:00:00Z,Yes,No,Delhi,Yes,Rajasthan,1994-02-24T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1968,Delhi,No,No,No
Gokal Chand Mittal,Male,1933-03-04T00:00:00Z,NA,NA,1979-02-19T00:00:00Z,1995-03-03T00:00:00Z,No,No,Punjab and Haryana,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1956,Punjab and Haryana,No,No,No
Mohd. Shamim,Male,1937-12-30T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,1999-12-29T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,Agra University,NA,NA,Uttar Pradesh,No,Yes,No
Sat Pal,Male,1936-07-15T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,1998-07-14T00:00:00Z,No,No,Delhi,Yes,Punjab and Haryana,1994-09-01T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1970,Delhi,No,Yes,No
Jagdish Kumar Mehra,Male,1935-11-06T00:00:00Z,NA,NA,1991-03-19T00:00:00Z,1997-11-05T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1962,Delhi,NA,NA,No
Milap Chand Jain,Male,1929-07-21T00:00:00Z,NA,NA,1978-06-15T00:00:00Z,1991-07-20T00:00:00Z,No,No,Rajasthan,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1953,Rajasthan,NA,NA,NA
Sagar Chand Jain,Male,1933-09-23T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,1995-09-22T00:00:00Z,No,No,Delhi,Yes,Allahabad,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"Government College, Rohtak",Arts,University of Delhi,NA,NA,Delhi,No,No,No
Jaspal Singh,Male,1936-07-17T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,1998-07-16T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Mohan Lal Verma,Male,1942-04-03T00:00:00Z,NA,NA,1990-07-13T00:00:00Z,1991-07-06T00:00:00Z,No,Yes,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1964,Delhi,No,Yes,No
Rameshwar Lal Gupta,Male,1932-10-15T00:00:00Z,NA,NA,1989-04-27T00:00:00Z,1994-10-14T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,No,Yes,No
Vidya Bhushan Bansal,Male,1935-10-01T00:00:00Z,NA,NA,1989-04-27T00:00:00Z,1994-11-23T00:00:00Z,Yes,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Arts,NA,NA,NA,NA,No,No,No
Padam Nath Nag,Male,1933-03-05T00:00:00Z,Himachal Pradesh,Shimla,1988-10-12T00:00:00Z,1995-03-04T00:00:00Z,No,No,Delhi,Yes,Allahabad,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,Yes,No,No,No,NA,NA,Arts,NA,NA,1965,Himachal Pradesh,No,No,No
P. K. Bahri,Male,1931-04-24T00:00:00Z,NA,NA,1987-07-10T00:00:00Z,1996-04-02T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes,No
Yogesh Kumar Sabharwal,Male,1942-01-14T00:00:00Z,NA,NA,1986-11-17T00:00:00Z,2007-01-13T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Bombay,NA,NA,Yes,2000-01-28T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,Hindu College,Arts,University of Delhi,1964,1964,Delhi,No,No,No
N.C. Kochar,Male,1935-03-26T00:00:00Z,NA,NA,1986-11-17T00:00:00Z,1997-03-25T00:00:00Z,No,No,Delhi,Yes,Rajasthan,1988-06-17T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Arts,NA,NA,1962,Delhi,No,No,No
Ajay Prakash Misra,Male,1936-09-01T00:00:00Z,NA,NA,1984-05-24T00:00:00Z,2001-08-31T00:00:00Z,No,No,Allahabad,No,NA,NA,NA,NA,NA,NA,Yes,Delhi,NA,NA,Yes,1997-12-04T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1960,Uttar Pradesh,No,No,No
A.B. Saharya,Male,1940-09-15T00:00:00Z,NA,NA,1986-04-24T00:00:00Z,2002-09-14T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Punjab and Haryana,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1963,Karnataka,No,No,No
Mahinder Narain,Male,1937-03-24T00:00:00Z,NA,NA,1985-07-04T00:00:00Z,1999-02-07T00:00:00Z,Yes,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,NA,NA,NA,1962,Delhi,No,Yes,No
Sunanda Bhandare,Female,1942-11-01T00:00:00Z,NA,NA,1984-06-01T00:00:00Z,1994-11-10T00:00:00Z,Yes,No,Delhi,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1968,Maharashtra,No,No,No
Devinder Pratap Wadhwa,Male,1935-05-05T00:00:00Z,NA,NA,1983-08-12T00:00:00Z,2000-05-04T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Patna,NA,NA,Yes,1997-03-21T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,NA,NA,1962,NA,No,No,No
Bhupinder Nath Kirpal,Male,1937-11-08T00:00:00Z,NA,NA,1979-11-20T00:00:00Z,2002-11-07T00:00:00Z,No,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Gujarat,NA,NA,Yes,1995-09-11T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,NA,1962,NA,No,No,No
Yogeshwar Dayal,Male,1930-11-18T00:00:00Z,Pakistan (then in Punjab),Lahore,1974-02-28T00:00:00Z,1994-08-02T00:00:00Z,Yes,No,Delhi,No,NA,NA,NA,NA,NA,NA,Yes,Andhra Pradesh (Hyderabad),NA,NA,Yes,1991-03-22T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Bhargava Municipal College, Simla",Arts,University of Delhi,NA,1955,Punjab and Haryana,No,No,No
Ajit Prakash Shah,Male,1948-02-13T00:00:00Z,Maharashtra,Solapur,1992-12-18T00:00:00Z,2010-02-12T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Madras,Delhi,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,Arts,"Government Law College, Mumbai",NA,1977,Maharastra & Goa,No,No,No
