Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Surendra Kumar Gangele,Male,1956-07-26T00:00:00Z,NA,NA,2004-10-11T00:00:00Z,2018-07-25T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,NA,NA,NA,1980,Madhya Pradesh,NA,NA,No
Suresh Chandra Sinho,Male,1950-08-20T00:00:00Z,NA,NA,2006-11-09T00:00:00Z,2012-08-19T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes,No
Sushil Harkauli,Male,1951-08-02T00:00:00Z,NA,NA,1999-02-05T00:00:00Z,2013-08-01T00:00:00Z,No,No,Allahabad,Yes,Jharkhand,2009-07-01T00:00:00Z,Madhya Pradesh,2006-06-30T00:00:00Z,Allahabad,2012-10-10T00:00:00Z,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,Allahabad University,NA,1976,NA,No,No,No
Sushil Kumar Gupta,Male,1954-05-12T00:00:00Z,NA,NA,2014-02-28T00:00:00Z,2016-05-11T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1976,Madhya Pradesh,NA,NA,No
Sushil Kumar Palo,Male,1956-11-02T00:00:00Z,Odisha,Nabarangpur,2014-04-15T00:00:00Z,2018-11-01T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Sushma Shrivastava,Female,1949-11-12T00:00:00Z,NA,NA,2006-05-15T00:00:00Z,2011-11-11T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1971,Madhya Pradesh,No,Yes,No
Sushrut Arvind Dharmadhikari,Male,1966-07-08T00:00:00Z,Chhattishgarh (then in MP),Raipur,2016-04-07T00:00:00Z,2028-07-07T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,1992,Madhya Pradesh,No,NA,No
Syed Ali Naqvi,Male,1947-12-24T00:00:00Z,NA,NA,2005-10-18T00:00:00Z,2009-12-23T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,1969,Madhya Pradesh,No,No,No
Syed Rafat Alam,Male,1950-08-08T00:00:00Z,NA,NA,1994-11-08T00:00:00Z,2012-08-07T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-11-28T00:00:00Z,NA,NA,NA,NA,Yes,Madhya Pradesh,Allahabad,"NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"St. Columbus College, Hazaribagh",Arts,"Patna Law College, Patna",NA,1975,Bihar,No,No,No
Tarun Kumar Kaushal,Male,1953-09-08T00:00:00Z,NA,NA,2011-01-03T00:00:00Z,2015-09-07T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,NA,Science,NA,NA,NA,NA,No,No,No
Tej Shanker,Male,NA,NA,NA,1994-02-01T00:00:00Z,1999-04-05T00:00:00Z,No,No,Allahabad,Yes,Madhya Pradesh,1994-02-14T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tejinder Singh Doabia,Male,NA,NA,NA,NA,NA,No,NA,NA,Yes,Madhya Pradesh,1994-02-28T00:00:00Z,Jammu and Kashmir,1997-12-06T00:00:00Z,NA,NA,No,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ullal Bhat,Male,1933-10-10T00:00:00Z,Karnataka,Ullal,1993-12-15T00:00:00Z,1995-10-10T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Madhya Pradesh,Gauhati,"NA",NA,NA,Service,Yes,Yes,Yes,No,No,No,No,No,Yes,NA,NA,NA,NA,NA,1955,NA,NA,NA,No
Uma Nath Singh,Male,1954-01-15T00:00:00Z,NA,NA,2001-10-22T00:00:00Z,2016-01-14T00:00:00Z,No,No,Madhya Pradesh,Yes,Punjab and Haryana,2004-11-29T00:00:00Z,Allahabad,2009-06-29T00:00:00Z,Meghalaya,2014-08-26T00:00:00Z,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Ewing Christian College, Allahabad",NA,Allahabad University,NA,1982,Delhi,No,Yes,No
Umesh Chandra Maheshwari,Male,1955-11-02T00:00:00Z,Madhya Pradesh,"Mhow, Indore",2004-10-11T00:00:00Z,2016-06-27T00:00:00Z,No,Yes,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,No,NA,NA,NA,NA,NA,1977,Madhya Pradesh,NA,NA,No
Usha Shukla,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vivek Agarwal,Male,1967-06-28T00:00:00Z,Uttar Pradesh,Kasganj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vandana Kasrekar,Female,1960-07-10T00:00:00Z,Madhya Pradesh,Indore,2014-10-25T00:00:00Z,2020-12-13T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1988,Madhya Pradesh,NA,No,Yes
Ved Prakash Sharma,Male,1956-01-02T00:00:00Z,Uttar Pradesh,Agra,2016-04-07T00:00:00Z,2018-01-01T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Vijay Kumar Shukla,Male,1964-06-28T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2026-06-27T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Arts,NA,NA,1987,Madhya Pradesh,No,No,No
Vimla Jain,Female,1952-06-11T00:00:00Z,NA,NA,2010-09-13T00:00:00Z,2014-06-11T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",No,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",No,Yes,No
Vinay Mittal,Male,NA,NA,NA,NA,NA,NA,NA,Punjab and Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virender Singh,Male,1961-04-15T00:00:00Z,NA,NA,2016-10-13T00:00:00Z,2023-04-14T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Service,Yes,No,"NA",NA,"NA","NA","NA","NA","NA",NA,NA,Arts,NA,NA,NA,"NA",No,No,No
Virendra Gyani,Male,1936-07-30T00:00:00Z,NA,NA,1984-05-14T00:00:00Z,1998-07-29T00:00:00Z,No,No,Madhya Pradesh,Yes,Gauhati,1994-04-23T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,NA,Yes,No,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1962,Madhya Pradesh,NA,NA,NA
Vishal Dhagat,Male,1969-12-14T00:00:00Z,Assam,Dibrugarh,2019-05-27T00:00:00Z,2031-12-13T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,"Venkateswara College, Delhi University",Arts (Honours),Hari Singh Gour University Sagar,NA,1999,Madhya Pradesh,NA,NA,No
Vishal Mishra,Male,1974-07-17T00:00:00Z,NA,NA,2019-05-27T00:00:00Z,2036-07-16T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,NA,NA,NA,NA,NA,2000,Madhya Pradesh,NA,NA,No
Vishnu Deo Narayan,Male,1943-08-13T00:00:00Z,NA,NA,2002-01-28T00:00:00Z,2005-08-13T00:00:00Z,No,No,Jharkhand,Yes,Madhya Pradesh,2004-12-07T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,No,"NA",Yes,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,"NA",NA,NA,No
Vishnu Chauhan,Male,1959-03-15T00:00:00Z,NA,NA,2018-11-19T00:00:00Z,2021-03-14T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,1984,Madhya Pradesh,NA,NA,NA
Vishnu Kokje,Male,NA,NA,NA,1990-07-28T00:00:00Z,2001-11-06T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,1994-04-23T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",NA,NA,NA,NA,Yes,Yes,NA,No,No,No,No,No,NA,NA,NA,NA,NA,1964,Madhya Pradesh,NA,NA,NA
Vivek Agarwal,Male,1967-06-28T00:00:00Z,Uttar Pradesh,Kasganj,2016-04-07T00:00:00Z,2029-06-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2019-10-16T00:00:00Z,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,NA,NA,1992,Madhya Pradesh,No,No,No
Vivek Rusia,Male,1969-08-02T00:00:00Z,Madhya Pradesh,Jabalpur,2016-04-07T00:00:00Z,2031-08-01T00:00:00Z,No,No,Madhya Pradesh,No,"NA",NA,"NA",NA,"NA",NA,No,"NA","NA","NA",No,NA,Bar,No,Yes,No,"NA",Yes,No,Yes,No,Yes,NA,NA,Science,NA,NA,1992,Madhya Pradesh,No,No,No
W.A. Shah,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
