Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Soudamini Amma Sankara Narayana Pilla Satheesachandran,Male,1952-03-03T00:00:00Z,Kerala,NA,2009-02-06T00:00:00Z,2014-03-03T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"University College , Thiruvananthapuram",Arts,"Kerala Law Academy Law College, Thiruvananthapuram",1979,1981,Kerala,No,Yes,No
Sujata Vasant Manohar,Female,1934-08-28T00:00:00Z,Maharashtra,NA,1978-01-23T00:00:00Z,1999-08-27T00:00:00Z,No,No,Bombay,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,Yes,1994-11-08T00:00:00Z,Bar,No,Yes,No,"NA",Yes,No,No,No,No,"Anandilal Podar High School, Bombay","Elphinstone College, Bombay",Science,NA,NA,1958,Maharashtra and Goa,Yes,No,No
Sunil Thomas,Male,1960-05-10T00:00:00Z,Kerala,Tripunithara,2015-04-10T00:00:00Z,2022-05-09T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,"Rajagiri High School, Kalamassery","St.Albert's College, Ernakulam",Science,"Maharaja's Government Law College, Ernakulam",1983,1983,Kerala,No,No,Yes
Surendra Kuriakose,Male,1957-03-01T00:00:00Z,Kerala,NA,2009-01-05T00:00:00Z,2019-02-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,No,NA,NA,Science,"University College of Law, Dharwad",1980,1980,Kerala,No,No,Yes
T. Ramachandran,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T. K. Chandrasekhara Das,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T. L. Vishwanatha Iyer,Male,NA,Kerala,NA,1986-09-08T00:00:00Z,1994-11-25T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,Madras Law College,1955,1955,NA,NA,NA,NA
T. M. Hassan Pillai,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service,Yes,NA,NA,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T. R. Ramachandran Nair,Male,1953-09-05T00:00:00Z,Kerala,NA,2007-01-30T00:00:00Z,2015-09-05T00:00:00Z,No,No,Kerala,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,"Govt.Law College, Thiruvananthapuram",1977,1977,Kerala,No,No,No
T. V. Anilkumar,Male,1959-05-25T00:00:00Z,Kerala,"Valiyavila, Thiruvananthapuram",2018-11-05T00:00:00Z,2021-05-24T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,"Government Law College, Thiruvananthapuram",NA,1983,Kerala,No,No,No
Tiruppattur Ramakrishnan,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thirumuppath Raghavan Ravi,Male,1965-03-02T00:00:00Z,Kerala,NA,2020-03-06T00:00:00Z,2027-03-01T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,PSG College of Arts and Science,Commerce,"Government Law College, Kozhikode",1988,1989,Kerala,No,No,No
Thomas Joseph,Male,1952-07-19T00:00:00Z,Kerala,Thellakom in Kottayam District,2008-08-14T00:00:00Z,2014-07-19T00:00:00Z,No,No,Kerala,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,No,NA,"K.E College , Manannam",English Literature,"Law Academy Law College, Thiruvananthapuram",1975,1975,Kerala,No,No,No
Thottathil Bhaskaran Nair Radhakrishnan,Male,1958-04-02T00:00:00Z,Kerala,NA,2004-10-14T00:00:00Z,2021-04-28T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,Yes,Chhattisgarh,Telangana,Calcutta,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"Arya Central School, Thiruvananthapuram",Fatima Matha National College,Science,K.G.F. Law College,1983,1983,Kerala,No,No,No
Uday Pratap Singh,Male,NA,NA,NA,1984-02-15T00:00:00Z,1997-12-20T00:00:00Z,No,No,Patna,No,NA,NA,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V. Shircy,Female,1960-05-31T00:00:00Z,Kerala,NA,2016-10-05T00:00:00Z,2022-05-30T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,St. Teresa's College,Commerce,"Government Law College, Ernakulam",1984,1984,Kerala,No,No,No
V. G. Arun,Male,1964-01-25T00:00:00Z,Kerala,NA,2018-11-05T00:00:00Z,2026-01-24T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,"Baselius College, Kottayam",NA,"Kerala Law Academy, Thiruvananthapuram",1988,1989,Kerala,No,No,No
Mohan Kumar,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vadakkedath Ramkumar,Male,1950-05-07T00:00:00Z,Kerala,NA,2004-10-14T00:00:00Z,2012-05-07T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,NA,NA,Science,NA,1978,1979,Kerala,No,No,No
Vaidyanathan Chitambaresh,Male,1957-11-07T00:00:00Z,Kerala,NA,2011-11-08T00:00:00Z,2019-11-06T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Physics,"Government Law College, Thiruvananthapuram",1981,1981,Kerala,No,No,No
Valiyaparambil Kuttappan Mohanan,Male,1953-08-06T00:00:00Z,Kerala,NA,2007-08-01T00:00:00Z,2015-08-05T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Science,"Government Law College, Ernakulam.",1982,1983,Kerala,No,No,No
Varghese Kalliath,Male,NA,NA,NA,1984-06-13T00:00:00Z,1994-05-03T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,Kerala,NA,NA,NA
Vilas Kamat,Male,1937-03-27T00:00:00Z,Maharashtra,NA,1989-05-24T00:00:00Z,1997-11-26T00:00:00Z,No,No,Bombay,Yes,Kerala,1994-04-28T00:00:00Z,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,No,NA,NA,Arts,NA,1961,1961,Maharashtra and Goa,No,Yes,No
Vinod Kumar Bali,Male,1945-01-24T00:00:00Z,Punjab,NA,1991-03-15T00:00:00Z,2007-01-24T00:00:00Z,No,No,Punjab and Haryana,Yes,Rajasthan,2005-02-28T00:00:00Z,NA,NA,NA,NA,Yes,Kerala,NA,NA,No,NA,Bar,No,Yes,Yes,"NA",No,No,No,No,No,NA,NA,NA,"Punjab University, Chandigarh",1967,1967,Punjab and Haryana,No,No,No
Ziyad Rahman Alevakkatt Abdul Rahiman,Male,1972-05-12T00:00:00Z,Kerala,Thrikkakkara,2021-02-25T00:00:00Z,2034-05-11T00:00:00Z,No,No,Kerala,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,Bar,No,Yes,No,"NA",Yes,No,No,No,Yes,"Cardinal High School, Thrikkakkara","St.Paul's College, Kalamassery",Arts,"YMS Law College, Kundapura, Karnataka",1996,1997,Kerala,No,No,No
